iris_id,DEPCOM,NOM_COM,IRIS,NOM_IRIS,TYP_IRIS,supkm2,denskm2,pop_2016.x,Agglo,revenus,bpe_index,evol_15_24,X15_24_2016,X15_24_2017,TC_2015,TC_2016.x,TC_2017,cadr_2015,cadr_2016,cadr_2017,cdi_2015,cdi_2016,cdi_2017,CL,SC,t_actifs_2006.x,t_chom_2006.x,empl_2006.x,ouvrier_2006.x,TP_2006.x,Int_2006.x,app_stage_2006.x,cdd_2006.x,rev_2006.x,HLM_2006.x,no_transp_2006.x,walk_2006.x,moto_2006.x,voit_2006.x,TC_2006.x,HH_2006.x,HH_moins_2ans_2006.x,HH_2_4ans_2006.x,HH_5_9ans_2006.x,HH_plus_10ans_2006.x,HH_with_park_2006.x,HH_with_voit_2006.x,HH_1voit_2006.x,HH_2voit_2006.x,pop_2006.x,tx_chom_2006,tx_empl_2006,tx_ouvr_2006,tx_TP_2006,tx_empl_prec_2006,tx_HLM_2006,tx_no_transp_2006,tx_walk_2006,tx_moto_2006,tx_voit_2006,tx_TC_2006,tx_HH_moins2ans_2006,tx_HH_2_4ans_2006,tx_HH_5_9ans_2006,tx_HH_plus10ans_2006,tx_HH_with_park_2006,tx_HH_with_voit_2006,tx_HH_1voit_2006,tx_HH_2voit_2006,t_actifs_2016.x,t_chom_2016.x,empl_2016.x,ouvrier_2016.x,TP_2016.x,Int_2016.x,app_stage_2016.x,CDD_2016.x,rev_2016.x,HLM_2016.x,no_transp_2016.x,walk_2016.x,moto_2016.x,voit_2016.x,TC_2016.y,HH_2016.x,HH_moins_2ans_2016.x,HH_2_4ans_2016.x,HH_5_9ans_2016.x,HH_plus_10ans_2016.x,HH_with_park_2016.x,HH_with_voit_2016.x,HH_1voit_2016.x,HH_2voit_2016.x,pop_2016.y,tx_chom_2016,tx_empl_2016,tx_ouvr_2016,tx_TP_2016,tx_empl_prec_2016,tx_HLM_2016,tx_no_transp_2016,tx_walk_2016,tx_moto_2016,tx_voit_2016,tx_TC_2016,tx_HH_moins2ans_2016,tx_HH_2_4ans_2016,tx_HH_5_9ans_2016,tx_HH_plus10ans_2016,tx_HH_with_park_2016,tx_HH_with_voit_2016,tx_HH_1voit_2016,tx_HH_2voit_2016,t_actifs_2006.y,t_chom_2006.y,empl_2006.y,ouvrier_2006.y,TP_2006.y,Int_2006.y,app_stage_2006.y,cdd_2006.y,rev_2006.y,HLM_2006.y,no_transp_2006.y,walk_2006.y,moto_2006.y,voit_2006.y,TC_2006.y,HH_2006.y,HH_moins_2ans_2006.y,HH_2_4ans_2006.y,HH_5_9ans_2006.y,HH_plus_10ans_2006.y,HH_with_park_2006.y,HH_with_voit_2006.y,HH_1voit_2006.y,HH_2voit_2006.y,pop_2006.y,t_actifs_2016.y,t_chom_2016.y,empl_2016.y,ouvrier_2016.y,TP_2016.y,Int_2016.y,app_stage_2016.y,CDD_2016.y,rev_2016.y,HLM_2016.y,no_transp_2016.y,walk_2016.y,moto_2016.y,voit_2016.y,TC_2016,HH_2016.y,HH_moins_2ans_2016.y,HH_2_4ans_2016.y,HH_5_9ans_2016.y,HH_plus_10ans_2016.y,HH_with_park_2016.y,HH_with_voit_2016.y,HH_1voit_2016.y,HH_2voit_2016.y,pop_2016,TE_pop,TE_actifs,TE_revenus,TE_chom,TE_empl,TE_ouvr,TE_TP,TE_HLM,TE_no_transp,TE_walk,TE_moto,TE_voit,TE_TC,TE_HH_moins2ans,TE_HH_2_4ans,TE_HH_5_9ans,TE_HH_plus10ans,TE_HH_with_park,TE_HH_with_voit,TE_HH_1voit,TE_HH_2voit,TE_empl_prec,T_pop_0_2_2006,T_pop_3_5_2006,T_pop_6_10_2006,T_pop_11_17_2006,T_pop_18_24_2006,T_pop_25_39_2006,T_pop_40_54_2006,T_pop_55_64_2006,T_pop_65_79_2006,T_pop_80plus_2006,T_pop_0_2_2016,T_pop_3_5_2016,T_pop_6_10_2016,T_pop_11_17_2016,T_pop_18_24_2016,T_pop_25_39_2016,T_pop_40_54_2016,T_pop_55_64_2016,T_pop_65_79_2016,T_pop_80plus_2016,DNB_2006,BEP_2006,BAC_2006,Etude_sup_2006,DNB_2016,BEP_2016,BAC_2016,Etude_sup_2016,TE_DNB,TE_BEP,TE_BAC,TE_Etud_sup,TE_pop_0_2,TE_pop_3_5,TE_pop_6_10,TE_pop_11_17,TE_pop_18_24,TE_pop_25_39,TE_pop_40_54,TE_pop_55_64,TE_pop_65_79,TE_pop_80plus,ds_btp,ipondi_crs
060882702,6088,Nice,2702,Pastorelle-Bosquets,H,0.473,"4,575,395",2164,NCA,22028,0,"9,626","-11,794","13,031","-10,838","-4,317","37,698","7,988",4,"-10,997","-1,065","-1,496","6,803",2,0,"943,735","952,439","3,321,665","1,338,769","1,285,103","118,938","297,637","615,697",19265,0,"386,204","668,223","981,055","5,587,437","984,358","11,496,227","1,150,436","1,773,844","2,615,092","5,956,855","6,295,926","9,288,804","6,440,253","2,848,551","23,856,203","100,922","35,197","141,859","136,172","109,382",0,"40,923","70,806","103,955","592,056","104,304","121,902","18,796",27.71,63.12,"667,129","98,426","682,422","301,838","888,378","124,848","2,606,339","1,045,389","132,231","162,442","297,637","604,569",22028,"2,651","195,911","656,886","761,293","5,083,969","1,315,908","11,215,011","1,190,328","1,945,312","1,808,728","6,270,644","6,350,107","8,663,225","5,931,414","2,731,811","21,641,616","140,535","293,382","117,674","148,845","119,842",0.1225,"22,053","73,942","85,695","572,275","148,125","133,989","218,973","203,599","705,853","714,798","975,173","667,668","307,505","943,735","952,439","3,321,665","1,338,769","1,285,103","118,938","297,637","615,697",19265,0,"386,204","668,223","981,055","5,587,437","984,358","11,496,227","1,150,436","1,773,844","2,615,092","5,956,855","6,295,926","9,288,804","6,440,253","2,848,551","23,856,203","888,378","124,848","2,606,339","1,045,389","132,231","162,442","297,637","604,569",22028,"2,651","195,911","656,886","761,293","5,083,969","1,315,908","11,215,011","1,190,328","1,945,312","1,808,728","6,270,644","6,350,107","8,663,225","5,931,414","2,731,811","21,641,616","-92,831","-58,657","143,421","310,824","-215,352","-219,142","28,953",0,"-492,726","-16,965","-224,006","-90,107","336,818","34,675","96,665","-30,835","52,677",0.8606,"-67,348","-79,009","-40,982","105,464,783","694,201","667,743","1,217,496","1,640,491","1,967,166","3,972,194","4,208,034","3,237,462","4,040,635","2,210,781","705,032","442,839","932,153","1,105,434","1,742,859","3,183,257","3,869,635","3,097,674","4,386,509","2,176,223","4,980,792","3,082,734","4,243,644","5,551,761","3,896,068","3,128,201","3,119,932","6,854,972","-217,781","14,749","-264,799","234,738","15,601","-336,812","-234,369","-326,157","-114,025","-198,615","-80,417","-43,178","85,599","-15,631","1,198,732","5,481"
060882701,6088,Nice,2701,La Californie,H,0.182,11080.36,2017,NCA,15630,4,"1,311","15,935","7,097",0.696,"18,338",17.2,"5,317",16,"-2,475","-4,554","25,638","7,118",3,0,"5,942,254","1,023,615","2,259,846","1,402,354","1,196,199","154,445","262,167","44,598",13941,"34,457","144,762","714,441","286,297","2,083,394","1,773,546","9,034,909","1,697,737","1,551,969","2,131,466","3,653,738","3,670,981","4,819,773","4,341,102","478,671","1,616,336","17,226","380,301","235,997","201,304","145,163",0.2132,"24,361","120,231","4,818","350,607","298,464","285,706","261,175","358,697","614,874","617,776","811,102","730,548","80,554","8,268,789","174,405","2,730,434","161,801","1,458,333","72,032","262,167","726,251",15630,"114,164","245,881","579,851","775,679","2,639,175","2,499,391","12,630,055","3,022,219",254.63,"1,745,923","5,315,613","4,632,232","5,652,597","4,951,562","701,035","20,166,256","21,092","33,021","195,677","176,366","128,247",0.5661,"29,736","70,125","93,808","319,173","302,268","365,497","307,941","211,146","642,853","560,207","683,606","598,826","84,781","5,942,254","1,023,615","2,259,846","1,402,354","1,196,199","154,445","262,167","44,598",13941,"34,457","144,762","714,441","286,297","2,083,394","1,773,546","9,034,909","1,697,737","1,551,969","2,131,466","3,653,738","3,670,981","4,819,773","4,341,102","478,671","1,616,336","8,268,789","174,405","2,730,434","161,801","1,458,333","72,032","262,167","726,251",15630,"114,164","245,881","579,851","775,679","2,639,175","2,499,391","12,630,055","3,022,219",254.63,"1,745,923","5,315,613","4,632,232","5,652,597","4,951,562","701,035","20,166,256","247,652","391,524","121,153","703,814","208,239","153,782","219,139","2,313,263","698,525","-188,384","1,709,351","266,767","409,262","780,146","640,689","-180,881","454,843","261,851","172,793","140,623","464,545","105,045,038","516,832","191,587","82,887","794,976","2,262,826","2,953,693","1,948,795","1,938,927","3,102,648","1,624,205","666,766","379,913","428,653","707,986","3,054,145","3,564,502","3,328,293","2,271,267",308.69,"267,783","5,687,321","2,143,708","2,119,047","1,673,605","5,297,633","2,186,642","2,733,971","472,683","-68,519","20,028","290,189","1,824,341","290,101","982,975","-482,846","-109,424","349,704","206,795","707,872","171,404",-0.5076,"648,702",0,"4,095"
060882603,6088,Nice,2603,Baumettes,H,0.204,"9,896,401",2019,NCA,20180,0,"-14,326","-6,718","-8,865","-13,552","-2,074","11,919","-23,887",7,"-4,198","-21,152","8,808","-5,591",1,0,"9,055,211","1,441,199","2,855,462","1,268,641","1,149,741","171,214","148,713","689,156",16876,2,"243,471","1,214,759","667,442","4,033,383","1,556,146","12,190,651","1,404,436","2,730,911",242.42,"5,631,104","4,696,353","8,130,868","6,672,345","1,458,524","24,166,569","159,157","315,339","140,101","12,697","111,437",0.0828,"26,887","13,415","73,708","445,421","171,851","155,097","301,584","267,713","621,863","518,635","897,921","736,851","16,107","8,130,879","1,476,624","2,766,039","1,088,062","1,567,397",0,"148,713","711,617",20180,35.57,"156,147","1,449,211","772,616","3,212,756",132.91,"10,410,052",163.04,"2,111,012","1,701,319","4,967,321","4,910,635","6,733,065","5,184,046","1,549,019","20,188,659","181,607","340,189","133,819","192,771","10,581","17,619","19,204","178,235","95,022","39,513","163,463","20,052","259,629","209,242","61,092","603,949","828,086","637,575","190,511","9,055,211","1,441,199","2,855,462","1,268,641","1,149,741","171,214","148,713","689,156",16876,2,"243,471","1,214,759","667,442","4,033,383","1,556,146","12,190,651","1,404,436","2,730,911",242.42,"5,631,104","4,696,353","8,130,868","6,672,345","1,458,524","24,166,569","8,130,879","1,476,624","2,766,039","1,088,062","1,567,397",0,"148,713","711,617",20180,35.57,"156,147","1,449,211","772,616","3,212,756",132.91,"10,410,052",163.04,"2,111,012","1,701,319","4,967,321","4,910,635","6,733,065","5,184,046","1,549,019","20,188,659","-164,604","-102,077","195,781","2,458","-31,317","-14,234","36,326","16,785,007","-358,661","193,003","157,578","-203,459","-145,903","160,893","-226,993","-298,193","-117,878","45,627","-171,913","-223,055","62,046","8,503,303","837,533","60,444","750,489","1,857,779","2,806,021","363,791","4,414,742","2,318,804","4,257,559","2,681,292","640,802","514,273","772,066","1,103,911","1,624,533","3,628,126","3,412,856","2,247,832","360,094","264,332","7,343,284","2,423,187","3,336,123","4,997,737","4,487,783","2,446,166","2,719,263","6,113,875","-388,859",0.9483,"-184,903","223,329","-234,893","-149,173","28,751","-40,579","-421,055",-0.2689,"-226,941","-30,607","-154,224","-14,162","1,063,725","2,908"
060882602,6088,Nice,2602,Magnan,H,0.203,"9,605,631",1950,NCA,19060,3,0.722,-3.78,"-20,577","2,906","10,078","8,997","11,881",-15,"10,362",0.173,"-14,498",7.63,1,0,"7,033,257","968,326","2,377,435","1,135,857","1,106,294","235,516","301,217","512,093",16164,"640,931","587,228","1,159,158","623,411","2,634,252","1,270,149","10,744,834","2,125,636","1,983,326","2,222,058","4,413,815","4,525,222","5,491,772","4,497,941","993,831","18,861,727","137,678","338,028","161,498","157,295","149,124","3,398","83,493","164,811","88,638","374,542","180,592","302,226","281,993","315,936","627,563","643,403","780,829","639,525","141,304","8,331,937","2,016,892","2,913,867","1,065,128","1,876,011","147,815","301,217","45,394",19060,"2,060,505","372,993","858,991","70,068","2,474,762","2,125,832","11,656,401","3,460,507","2,178,906","1,754,569","4,262,419","4,984,347","6,168,179","5,138,637","1,029,542","19,499,432","242,068","349,723","127,837","225,159","108,375","10,567","44,767","103,096","84,096","297,021","255,143","41,533","261,513","210,584","511,576","598,222","740,306","61,674","123,566","7,033,257","968,326","2,377,435","1,135,857","1,106,294","235,516","301,217","512,093",16164,"640,931","587,228","1,159,158","623,411","2,634,252","1,270,149","10,744,834","2,125,636","1,983,326","2,222,058","4,413,815","4,525,222","5,491,772","4,497,941","993,831","18,861,727","8,331,937","2,016,892","2,913,867","1,065,128","1,876,011","147,815","301,217","45,394",19060,"2,060,505","372,993","858,991","70,068","2,474,762","2,125,832","11,656,401","3,460,507","2,178,906","1,754,569","4,262,419","4,984,347","6,168,179","5,138,637","1,029,542","19,499,432","33,809","184,649","179,164","1,082,864","225,635","-62,269","695,761","2,214,865","-364,825","-258,953","123,944","-60,545","673,688","627,987","98,612","-210,386",-3.43,"101,459","123,167","142,442","35,933","89,297,207","471,214","443,847","288,472","908,484","2,288,209","3,420,877","2,958,749","1,888,319","4,210,546","198,301","679,564","331,285","66,437","827,639","2,790,868","371,606","2,580,202","2,176,528","3,577,106","215,581","5,060,128","2,043,085","2,983,948","4,627,182","3,584,795","2,290,023","2,796,986","5,358,841","-29,156","120,865","-62,656","158,122","442,156","-253,605","1,303,068","-88,989","219,673","86,289","-127,941","152,627","-150,441","8,714","866,995","23,944"
060882601,6088,Nice,2601,Lenval,H,0.134,"12,024,217",1611,NCA,13834,4,0.41,"-4,877",7.87,"-9,349","-14,112",-0.866,"-10,214",-9,"29,755",8.59,"-9,404","-8,881",3,0,"7,836,337","146,948","3,486,705","1,728,042","1,549,867","208,455",0,"803,792",12977,"1,519,865","349,522","625,344","844,394","2,247,851","2,677,786","12,095,288","3,162,606","2,743,483","1,858,102","4,331,097","3,677,167","5,969,203","5,390,669","578,534","21,041,296","187,521","444,941","220,517","19,778","129,174","72,232","44,603","79,801","107,754","28,685","341,714","403,582","350,098","237,114","552,694","469,246","761,734","687,907","73,827","7,028,087","2,052,425","3,015,785","1,176,861","958,261","51,544",0,"479,829",13834,"1,559,929","315,475","822,167","429,928","174,921","1,943,933","9,530,581","2,041,861","2,091,533","1,917,526","3,479,661","3,226,536","4,471,771","3,782,032","689,738","16,112,451","292,032","429,105","167,451","136,347","75,607","96,815","44,888","116,983","61,173","248,888","276,595","290,529","297,596","272,838","495,108","459,092","636,271","538,131","9,814","7,836,337","146,948","3,486,705","1,728,042","1,549,867","208,455",0,"803,792",12977,"1,519,865","349,522","625,344","844,394","2,247,851","2,677,786","12,095,288","3,162,606","2,743,483","1,858,102","4,331,097","3,677,167","5,969,203","5,390,669","578,534","21,041,296","7,028,087","2,052,425","3,015,785","1,176,861","958,261","51,544",0,"479,829",13834,"1,559,929","315,475","822,167","429,928","174,921","1,943,933","9,530,581","2,041,861","2,091,533","1,917,526","3,479,661","3,226,536","4,471,771","3,782,032","689,738","16,112,451","-234,246","-103,141","6,604","396,702","-135,061","-318,963","-381,714","2,636","-97,408","314,745","-490,844","-22,183","-274,052","-354,374","-237,636","31,981","-196,587","-122,548","-25,086","-298,411","192,218","52,137,257","778,603","686,851","1,032,764","119,732","2,662,944","4,117,194","3,063,948","1,823,358","3,904,654","1,773,659","662,382","303,733","440,205","607,106","1,964,444","3,713,268","2,218,899","1,741,698","2,743,001","1,717,715","707,199","2,673,605","2,670,437","2,592,753","3,352,181","2,092,212","267,048","3,835,857","-525,992","-217,456",0.0016,"479,453","-149,269","-557,789","-57,376","-492,946","-262,304","-98,107","-275,804","-44,786","-297,505","-31,542","1,238,806","6,192"
060882504,6088,Nice,2504,Chateauneuf,H,0.104,"28,432,153",2957,NCA,16600,3,"-8,594",0.539,"-3,712","1,985","9,158","-1,946","-2,002",26,"-2,444","-1,745","5,182","-7,023",3,5,"13,760,379","2,176,555","5,168,453","3,215,239","2,110,256","547,193","192,207","1,118,956",14194,"1,062,932","466,121","3,185,079","931,111","4,475,569","2,704,805","17,445,592","3,384,008","3,885,353","3,878,261","629,797","3,896,086","8,632,529","7,169,519","146,301","34,329,481","158,175","375,604","233,659","153,357","135,051","30,963","33,874","231,467","67,666","32,525","196,565","245,924","282,358","281,843","457,689","283,138","627,347","521,026","10,632","12,492,185","3,089,382","451,959","2,433,433","2,505,817","25,993","192,207","1,263,298",16600,"1,560,602","373,347","2,140,992","122,559","2,575,354","3,346,059","15,824,985","2,710,842","3,558,827","2,404,298","7,151,018","3,685,496","7,261,271",607.73,"1,183,971","2,956,944","247,305","361,793","194,796","200,591","137,321","52,778","29,886","171,387","98,109","206,157","267,852","217,003","284,884","192,464","572,439","295,024","581,265","486,488","94,777","13,760,379","2,176,555","5,168,453","3,215,239","2,110,256","547,193","192,207","1,118,956",14194,"1,062,932","466,121","3,185,079","931,111","4,475,569","2,704,805","17,445,592","3,384,008","3,885,353","3,878,261","629,797","3,896,086","8,632,529","7,169,519","146,301","34,329,481","12,492,185","3,089,382","451,959","2,433,433","2,505,817","25,993","192,207","1,263,298",16600,"1,560,602","373,347","2,140,992","122,559","2,575,354","3,346,059","15,824,985","2,710,842","3,558,827","2,404,298","7,151,018","3,685,496","7,261,271",607.73,"1,183,971","2,956,944","-138,658","-92,163","169,508","419,391","-125,543","-243,156","187,447","468,205","-199,035","-327,806","316,266","-424,575","23,708","-198,926","-8,404","-380,058","135,448","-54,052","-158,848","-152,342","-190,729","170,543,551","166,312","1,020,427","1,341,588","2,918,784","3,328,275","6,119,657","5,974,583","4,123,844","4,229,858","3,609,345","1,172,021","80,472","955,033","1,934,732","2,916,732","5,376,725","5,086,722","3,656,465","5,117,219","2,549,071","11,590,564","320,728","4,639,289","5,423,162","7,899,914","3,110,211","3,990,559","7,500,513","-318,418","-30,265","-139,834","383,052","-295,288","-211,388","-288,132","-337,144","-12,365","-121,401","-148,606","-113,336","209,785","-293,758","1,596,154","7,748"
060882503,6088,Nice,2503,Potiers,H,0.075,"26,582,233",1994,NCA,19664,1,"20,504","-4,764","-7,919","-11,737","18,317","7,132","-7,548",21,-0.069,-4.2,"6,316","-6,075",1,2,"7,670,129","1,133,101",316.81,"1,456,371","153,301","257,621","141,445","563,818",16081,"6,177","245,027","185,679","493,361","2,302,394","1,733,061","1,200,958","2,357,909","2,832,856","2,502,207","4,316,609","2,932,447","5,960,754","5,275,665","68,509","20,271,656","147,729","413,044","189,876","199,868","125,537",0.3047,"31,946","242,081","64,322","300,177","225,949","307,415","369,336","326,227","562,782","38,232","777,139","68,782","89,319","8,229,254","1,799,064","2,456,204","1,761,906","1,491,651","101,524","141,445","559,585",19664,"187,169","270,927","1,525,766","666,388","2,196,198","1,962,199","11,405,977","193,504","2,775,561","1,679,335","501,604","4,327,638","5,751,609","4,977,674","773,935","19,936,675","218,618","298,472","214,103","181,262","97,525",0.9388,"32,922","185,408","80,978","266,877","238,442","235,142","33,728","204,069","609,538","525,885","698,922","604,875","94,047","7,670,129","1,133,101",316.81,"1,456,371","153,301","257,621","141,445","563,818",16081,"6,177","245,027","185,679","493,361","2,302,394","1,733,061","1,200,958","2,357,909","2,832,856","2,502,207","4,316,609","2,932,447","5,960,754","5,275,665","68,509","20,271,656","8,229,254","1,799,064","2,456,204","1,761,906","1,491,651","101,524","141,445","559,585",19664,"187,169","270,927","1,525,766","666,388","2,196,198","1,962,199","11,405,977","193,504","2,775,561","1,679,335","501,604","4,327,638","5,751,609","4,977,674","773,935","19,936,675","-16,525","72,897","22,281","587,736","-224,707","209,792","-26,979","2,030,112",10.57,"-178,278","35,071","-46,125","132,215","-179,341","-20,225","-328,858","162,033","475,777","-35,087","-56,484","129,684","79,255,476","462,141","344,805","629,537","894,418","1,954,426",362.12,"3,704,236","2,200,072","3,986,363","2,474,457","462,803","557,326","770,769","893,938","1,832,904","3,780,099","3,825,348","1,617,877","3,688,608","2,507,002","6,543,125","1,622,047","3,537,086","419,958","433,106","222,334","280,807","5,958,419","-338,075",37.07,"-206,106","418,813",0.1433,"616,351","224,343",-0.0537,"-62,178","4,388","32,696","-264,625","-74,693","13,152","1,986,667","8,912"
060882502,6088,Nice,2502,Bottero,H,0.109,"20,777,288",2265,NCA,18223,3,"2,283","14,288","-3,939","-5,639","14,933","-5,256",-16.28,2,"27,972","-6,292","-3,142","-12,406",1,2,"8,286,614","1,165,516","268,716","1,150,783","1,460,614","38,291","125,515","496,446",15380.5,"466,374","231,171","1,644,185","577,788","3,390,019","1,405,968","1,219,611","2,187,158","2,499,991","2,347,989","5,160,972","4,026,895","6,245,424","5,284,432","960,993","21,630,182","14,065","324,277","138,873","176,262","79,677","21,561","27,897","198,415","69,725","409,096","169,667","263,939","30,169","283,347","622,808","485,952","753,676","637,707","115,969","9,158,347","2,090,262",314.58,"183,434","162,871","163,881","125,515","75,418",18223,"2,128,241","296,711","1,178,161","106,312","1,972,334","2,788,544","12,195,094","221,296","3,111,997","2,235,195","4,634,943","2,616,246","5,498,411","5,131,979","366,432","22,647,244","228,236","34,349","200,292","177,839","113,948","93,974","32,398","128,643","116,082","215,359","304,481","241,633","339,799","244,061","50,609","285,668","600,372","560,361","40,011","8,286,614","1,165,516","268,716","1,150,783","1,460,614","38,291","125,515","496,446",15380.5,"466,374","231,171","1,644,185","577,788","3,390,019","1,405,968","1,219,611","2,187,158","2,499,991","2,347,989","5,160,972","4,026,895","6,245,424","5,284,432","960,993","21,630,182","9,158,347","2,090,262",314.58,"183,434","162,871","163,881","125,515","75,418",18223,"2,128,241","296,711","1,178,161","106,312","1,972,334","2,788,544","12,195,094","221,296","3,111,997","2,235,195","4,634,943","2,616,246","5,498,411","5,131,979","366,432","22,647,244","4,702","105,198","184,812","793,421","170,678","593,993","115,086","3,563,377","283,515","-283,438","839,983","-418,194","983,363","11,797","244,803","-48,039","-101,924","-350,307","-11,961","-28,849","-618,694","103,357,608","452,194","423,319","765,903","1,240,194","2,809,767","3,500,817","3,359,138","2,570,825","470,676","1,801,265","937,922","751,296","1,018,504","1,262,816","2,580,574","4,735,378","3,526,941",234.09,"3,389,632","2,103,282","6,714,189","1,945,211","3,046,616","4,638,595","5,123,919","2,324,476","4,007,423","5,229,325","-236,852","194,973","315,369","127,351","1,074,158","774,776","329,807","1,824","-8,157","352,649","49,954","-89,436","-279,838","167,669","1,807,339","13,381"
060882501,6088,Nice,2501,Dante,H,0.098,"18,155,384",1779,NCA,18258,4,"1,134","5,923","-10,608","9,661",-6.99,"-15,972","32,292",-6,"15,002","-6,495",-4.85,"-6,042",1,2,"6,729,614","1,505,385","2,255,719","1,215,474","1,082,078","95,311","154,988","35,206",14571,"33,119","35,338","1,836,276","39,928","1,745,239","1,086,011","10,525,469","2,252,707","2,008,449","1,954,926","4,309,386","239,155","4,980,108","4,516,338","46,377","19,020,609","223,696","335,193","180,616","160,794","89,509","17,412","52,511","272,865","59,332","259,337","161,378","334,745","298,449","290,496","640,362","355,377","740,029","671,114","68,915","7,763,491","227,874","2,418,727","978,827","1,472,283","59,603","154,988","756,096",18258,"945,975","488,591","1,455,766","182,573","1,675,089","1,935,681","11,104,509","2,972,822","2,849,398","1,688,642","3,593,647","2,861,825","4,218,937","3,939,773","279,164","17,792,277","29,352","311,551","126,081","189,642","125,032","53,168","62,935","187,514","23,517","215,765","249,331","382,923","367,025","217,511","462,891","368,626","543,433","507,474","35,959","6,729,614","1,505,385","2,255,719","1,215,474","1,082,078","95,311","154,988","35,206",14571,"33,119","35,338","1,836,276","39,928","1,745,239","1,086,011","10,525,469","2,252,707","2,008,449","1,954,926","4,309,386","239,155","4,980,108","4,516,338","46,377","19,020,609","7,763,491","227,874","2,418,727","978,827","1,472,283","59,603","154,988","756,096",18258,"945,975","488,591","1,455,766","182,573","1,675,089","1,935,681","11,104,509","2,972,822","2,849,398","1,688,642","3,593,647","2,861,825","4,218,937","3,939,773","279,164","17,792,277","-64,579","153,631","253,037","513,726","72,264","-194,696","360,607","185,629","382,624","-207,218","-542,744","-40,195","782,377","319,666","418,705","-136,212","-166,088","19,664","-152,842","-127,662","-398,055","96,068,742","358,423","479,072","743,727","1,358,365","219,258","3,119,412","2,447,675","2,712,625","3,666,721","1,942,009","375,504","384,978","544,855","760,161","2,582,993","4,300,261","2,783,409","1,725,654","261,822","1,716,242","6,013,034","1,868,359","2,555,323","3,747,692","4,109,782","1,442,869","2,222,233","5,077,344","-316,521","-227,735","-130,351","354,792","47,654","-196,408","-267,399","-440,385","178,061","378,549","137,165","-363,844","-285,951","-116,255","1,336,735","5,968"
060882402,6088,Nice,2402,Victor Hugo-Buffa,H,0.15,"13,800,338",2070,NCA,21532,4,"4,975","-14,819","2,276","-11,723","-12,518","3,128","-13,046",2,"-8,254","-8,508","-11,041","-8,454",2,4,"11,949,429","1,769,236","3,660,752","1,315,782","242,938","73,951","70,837","1,330,087",18696,"84,898","462,877","3,066,273","836,947","3,563,698","2,468,818","1,614,132","2,413,001","3,780,776","3,163,017","6,784,525","475,067","8,212,571","6,703,054","1,509,517","29,776,896","14,806","306,354","110,113","203,305","123,426",0.2851,"38,736","256,604","70,041","298,232","206,606","201,934","316,398",26.47,"56,777","397,565","687,277","560,952","126,325","7,623,734","1,364,741","2,094,793","850,123","134,387","91,823","70,837","82,805",21532,"72,469","571,814","1,226,397","78,684","2,073,679","1,842,281","11,939,625","1,860,263","3,220,981","1,661,403","5,196,978","3,955,263","5,466,545","4,608,331","858,214","20,700,507","179,012","274,773","11,151","176,274","129,951",0.3501,"75,004","160,866","103,209","272,003","241,651","244,009","422,494","217,925","681,684","518,809","717,043","604,472","112,571","11,949,429","1,769,236","3,660,752","1,315,782","242,938","73,951","70,837","1,330,087",18696,"84,898","462,877","3,066,273","836,947","3,563,698","2,468,818","1,614,132","2,413,001","3,780,776","3,163,017","6,784,525","475,067","8,212,571","6,703,054","1,509,517","29,776,896","7,623,734","1,364,741","2,094,793","850,123","134,387","91,823","70,837","82,805",21532,"72,469","571,814","1,226,397","78,684","2,073,679","1,842,281","11,939,625","1,860,263","3,220,981","1,661,403","5,196,978","3,955,263","5,466,545","4,608,331","858,214","20,700,507","-304,813",-36.2,"15,169","-228,627","-42,777","-353,903","-446,826","-146,395","235,349","-600,037","-59,869","-41,811","-25,378","-229,067","-148,064","-474,741","-233,995","-167,431","-334,369","-312,503","-431,464","98,070,972","820,257","804,163","1,353,825","2,068,578","2,559,918","5,223,486","5,151,751","3,618,838","5,089,411","308,667","579,355","588,995","811,251","866,903","1,407,223","3,883,495","2,629,294","2,627,403","4,872,184","2,434,404","6,716,229","2,999,429","5,297,866","7,412,377","426,555","1,800,415","3,097,738","7,229,281","-364,889","-399,747","-415,286","-24,701","-293,691","-267,568","-400,771","-580,918","-450,286","-256,532","-489,631","-273,965","-42,682","-211,317","1,593,333",0
